domain,kingdom,phylum,class,order,family,genus,species,host,type,01_dolphin_feces_SQK-NBD114-24_barcode15,02_sealion_feces_SQK-NBD114-24_barcode16,03_dolphin_serum_SQK-NBD114-24_barcode17,04_sealion_serum_SQK-NBD114-24_barcode18,S02_SQK-NBD114-24_barcode01,S07_SQK-NBD114-24_barcode02,S09_SQK-NBD114-24_barcode03,S14_SQK-NBD114-24_barcode04,S17_SQK-NBD114-24_barcode05,S19_SQK-NBD114-24_barcode06,S20_SQK-NBD114-24_barcode07,S20_d_EXP-NBD104_barcode04,S26_SQK-NBD114-24_barcode08,S31_SQK-NBD114-24_barcode09,S32_SQK-NBD114-24_barcode10,m03_SQK-NBD114-24_barcode02,m04_SQK-NBD114-24_barcode03,m05_SQK-NBD114-24_barcode04,m06_SQK-NBD114-24_barcode05,m07_SQK-NBD114-24_barcode06,m08_SQK-NBD114-24_barcode07,m09_SQK-NBD114-24_barcode08,m10_SQK-NBD114-24_barcode09,m11_SQK-NBD114-24_barcode10,m12_SQK-NBD114-24_barcode11,m13_SQK-NBD114-24_barcode12,m14_SQK-NBD114-24_barcode13,m15_SQK-NBD114-24_barcode14,m16_SQK-NBD114-24_barcode15,m17_SQK-NBD114-24_barcode16,m19_SQK-NBD114-24_barcode18,m24_SQK-NBD114-24_barcode02,m25_SQK-NBD114-24_barcode03,m26_SQK-NBD114-24_barcode04,m27_SQK-NBD114-24_barcode05,m28_SQK-NBD114-24_barcode06,m29_SQK-NBD114-24_barcode07,m30_SQK-NBD114-24_barcode08,m31_SQK-NBD114-24_barcode09,m32_SQK-NBD114-24_barcode10,m33_SQK-NBD114-24_barcode11,m34_SQK-NBD114-24_barcode12,m35_SQK-NBD114-24_barcode13,m36_SQK-NBD114-24_barcode14,oy09_SQK-NBD114-24_barcode01,oy10_SQK-NBD114-24_barcode02,oy11_SQK-NBD114-24_barcode03,oy12_SQK-NBD114-24_barcode04,oy13_SQK-NBD114-24_barcode05,oy14_SQK-NBD114-24_barcode06,oy15_SQK-NBD114-24_barcode07,oy16_SQK-NBD114-24_barcode08,oy20_SQK-NBD114-24_barcode09,oy21_SQK-NBD114-24_barcode10,oy22_SQK-NBD114-24_barcode11,oy23_SQK-NBD114-24_barcode12,oy24_SQK-NBD114-24_barcode13,oy25_SQK-NBD114-24_barcode14,oy26_SQK-NBD114-24_barcode15,oy27_SQK-NBD114-24_barcode16,oy31_SQK-NBD114-24_barcode17,oy32_SQK-NBD114-24_barcode18,oy33_SQK-NBD114-24_barcode19,oy34_SQK-NBD114-24_barcode20,oy35_SQK-NBD114-24_barcode21,oy36_SQK-NBD114-24_barcode22,oy37_SQK-NBD114-24_barcode23,oy38_SQK-NBD114-24_barcode24,oy42_SQK-NBD114-24_barcode02,oy43_SQK-NBD114-24_barcode03,oy44_SQK-NBD114-24_barcode04,oy45_SQK-NBD114-24_barcode05,oy46_SQK-NBD114-24_barcode06,oy47_SQK-NBD114-24_barcode07,oy49_SQK-NBD114-24_barcode08,oy50_SQK-NBD114-24_barcode09,oy51_SQK-NBD114-24_barcode10,oy52_SQK-NBD114-24_barcode11,oy53_SQK-NBD114-24_barcode12,oy54_SQK-NBD114-24_barcode13,oy55_SQK-NBD114-24_barcode14,oy56_SQK-NBD114-24_barcode15,oy58_SQK-NBD114-24_barcode16,oy59_SQK-NBD114-24_barcode17,oy60_SQK-NBD114-24_barcode18,oy61_SQK-NBD114-24_barcode19,oy63_SQK-NBD114-24_barcode21,oy64_SQK-NBD114-24_barcode22,sd1_SQK-NBD114-24_barcode16,sd2_SQK-NBD114-24_barcode17,sd3_SQK-NBD114-24_barcode18,sd4_SQK-NBD114-24_barcode19,total
Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Tospoviridae,Orthotospovirus,Orthotospovirus arachiflavi,plant,ssRNA(-),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Tospoviridae,Orthotospovirus,Orthotospovirus capsicimaculaflavi,plant,ssRNA(-),28,237,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270
Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus lucimarinus virus 1,algae,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,51,2,70,162
Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus lucimarinus virus 2,algae,dsDNA,30,2,0,0,0,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,95,1,44,252
Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus lucimarinus virus 7,algae,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,38,2,85,172
Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus lucimarinus virus OlV5,algae,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,1,19,46
Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus mediterraneus virus 1,algae,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,230,164,0,1,1,2,0,2,1,0,1,2,0,4,1,9,4,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,462
Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus tauri virus 1,algae,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus tauri virus 2,algae,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,2,25,69
Viruses,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,Pacmanvirus A23,amoeba,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Autographiviridae,Pagavirus,Pagavirus S05C849,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,14,27
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Pahexavirus,Pahexavirus PHL095N00,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Pahexavirus,Pahexavirus PHL141N00,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Pahexavirus,Pahexavirus PHL308M00,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Viruses,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,unclassified,Palaemonetes intermedius brackish grass shrimp associated circular virus,vertebrate,ssDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,5,13
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Kyanoviridae,Palaemonvirus,Palaemonvirus pssm7,bacteria,dsDNA,0,0,0,0,0,3,9,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,32,0,81,227
Viruses,unclassified,unclassified,unclassified,unclassified,unclassified,Pandoravirus,Pandoravirus inopinatum,amoeba,dsDNA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Viruses,unclassified,unclassified,unclassified,unclassified,unclassified,Pandoravirus,Pandoravirus macleodensis,amoeba,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Viruses,unclassified,unclassified,unclassified,unclassified,unclassified,Pandoravirus,Pandoravirus neocaledonia,amoeba,dsDNA,832,9,6,8,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867
Viruses,unclassified,unclassified,unclassified,unclassified,unclassified,Pandoravirus,Pandoravirus salinus,amoeba,dsDNA,0,0,0,0,4,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus 1,algae,dsDNA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus A1,algae,dsDNA,2,0,0,0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20
Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus NYs1,algae,dsDNA,0,8,0,0,1,4,3,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,unclassified,Pectobacterium phage ZF40,bacteria,dsDNA,5,0,0,0,6,2,12,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Autographiviridae,Pedosvirus,Pedosvirus S28C3,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,10,0,3,313
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Autographiviridae,Pekhitvirus,Pekhitvirus S04C24,bacteria,dsDNA,0,0,0,0,1,1,0,6,0,6,57,0,58,53,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,7,0,1,0,0,0,0,0,0,0,102,137,7,358,841
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Kyanoviridae,unclassified,Pelagibacter phage HTVC008M,bacteria,dsDNA,0,0,0,0,0,1,2,2,0,4,26,0,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,218,10,56,397
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,unclassified,Pelagibacter phage HTVC010P,bacteria,dsDNA,0,0,0,0,0,1,3,2,0,2,20,0,1,8,4,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,1122,30,1323,3204
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Autographiviridae,Pelagivirus,Pelagivirus HTVC019P,bacteria,dsDNA,0,0,0,0,0,0,1,0,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,4,34,110
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Autographiviridae,Pelagivirus,Pelagivirus S35C6,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4,17
Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Percavirus,Percavirus equidgamma2,vertebrate,dsDNA,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Percavirus,Percavirus equidgamma5,vertebrate,dsDNA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Percavirus,Percavirus felidgamma1,vertebrate,dsDNA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Percavirus,Percavirus rhinolophidgamma1,vertebrate,dsDNA,2,51,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prymnesiovirus,Phaeocystis globosa virus,algae,dsDNA,16,260,0,1,7,22,49,26,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,3,3,103,0,0,0,0,0,0,0,0,8,38,0,12,0,1,0,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,648
Viruses,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,Phage Gifsy-1,bacteria,dsDNA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Phifelvirus,Phifelvirus FL2,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Phikzvirus,Phikzvirus PA7,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Phikzvirus,Phikzvirus phiKZ,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Autographiviridae,Phimunavirus,Phimunavirus CB5,bacteria,dsDNA,15,38,0,0,10,43,56,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,8,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,261
Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phlebovirus,Phlebovirus cocleense,vertebrate,ssRNA(-),0,0,0,0,0,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Viruses,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,unclassified,Piscine myocarditis-like virus,fungi,dsRNA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Plateaulakevirus,Plateaulakevirus pv4L372D,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Plateaulakevirus,Plateaulakevirus pv4L372XY,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Autographiviridae,Podivirus,Podivirus S05C243,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,39,2,40,100
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Polybotosvirus,Polybotosvirus Atuph07,bacteria,dsDNA,0,0,0,0,0,10,3,0,1,9,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31
