sample,sample.type,sample.number,index,reference,startpos,ref.length,number.of.reads,covbases,pc.coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
oy34_SQK-NBD114-24_barcode20,oyster,20,56,NC_043329.1,1,12859,2,89,0.692122,0.0137647,37.2,21,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.013764678,0.165112459,11.99537347,0.01
m17_SQK-NBD114-24_barcode16,mussel,62,56,NC_043329.1,1,12859,1,88,0.684346,0.00684346,31.3,37,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.006843456,0.082441634,12.046783803156757,0.02
oy21_SQK-NBD114-24_barcode10,oyster,10,32,NC_043329.1,1,12859,7,88,0.684346,0.0461156,37.9,14,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.046115561,0.556731982,12.07254056,0.25
oy22_SQK-NBD114-24_barcode11,oyster,11,28,NC_043329.1,1,12859,6,88,0.684346,0.0372502,36.1,13.7,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.037250175,0.453375341,12.17109294,0.29
oy24_SQK-NBD114-24_barcode13,oyster,13,28,NC_043329.1,1,12859,2,88,0.684346,0.0128315,37,21,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.01283148,0.156980511,12.23401451,0.06
oy25_SQK-NBD114-24_barcode14,oyster,14,36,NC_043329.1,1,12859,6,88,0.684346,0.0388055,34.7,15.3,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.038805506,0.469095959,12.08838665,0.06
oy26_SQK-NBD114-24_barcode15,oyster,15,28,NC_043329.1,1,12859,4,88,0.684346,0.0273738,37.8,16.5,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.027373824,0.329766537,12.0467838,0.11
oy35_SQK-NBD114-24_barcode21,oyster,21,65,NC_043329.1,1,12859,4,88,0.684346,0.0273738,36.3,18,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.027373824,0.329766537,12.0467838,0.01
oy36_SQK-NBD114-24_barcode22,oyster,22,37,NC_043329.1,1,12859,1,87,0.676569,0.00676569,32,8,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.006765689,0.081975087,12.11629472,0
oy11_SQK-NBD114-24_barcode03,oyster,3,57,NC_043307.1,1,29631,1,143,0.482603,0.00482603,38.2,1,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.004826027,0.069301777,14.36000662,0
m29_SQK-NBD114-24_barcode07,mussel,72,20,NC_043329.1,1,12859,1,57,0.443269,0.00443269,34.7,17,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.004432693,0.066430748,14.98654367184342,0
m32_SQK-NBD114-24_barcode10,mussel,75,45,NC_043329.1,1,12859,1,46,0.357726,0.00357726,38.2,3,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.003577261,0.059703134,16.68962187,0
oy12_SQK-NBD114-24_barcode04,oyster,4,56,NC_043325.1,1,35842,1,90,0.251102,0.00251102,37.9,1,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.002511021,0.050047131,19.93099206,0
oy23_SQK-NBD114-24_barcode12,oyster,12,25,NC_043314.1,1,140906,31,167,0.118519,0.0258683,35.7,2.94,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.025868309,0.797222363,30.81849501,1.39
02_sealion_feces_SQK-NBD114-24_barcode16,sealion feces,96,78,NC_043314.1,1,140906,295,166,0.117809,0.278547,37.5,2.67,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.2785474003945893,8.544614360337624,30.675620552313006,2.72
oy22_SQK-NBD114-24_barcode11,oyster,11,27,NC_043314.1,1,140906,42,162,0.11497,0.0295303,35.2,0.643,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.029530325,0.949403892,32.15013335,2.02
S14_SQK-NBD114-24_barcode04, bay seawater,83,140,NC_043314.1,1,140906,248,162,0.11497,0.24087,35.1,2.17,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.24086979972463912,7.382596044910083,30.64973713,3.9
m30_SQK-NBD114-24_barcode08,mussel,73,27,NC_043314.1,1,140906,12,161,0.114261,0.0117241,37,2.75,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.011724128,0.360465082,30.74557679,0.03
S09_SQK-NBD114-24_barcode03, bay seawater,82,171,NC_043314.1,1,140906,51,160,0.113551,0.048323,37.1,1.71,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.048322995,1.4833563658854136,30.696697325811442,0.35
S07_SQK-NBD114-24_barcode02, bay seawater,81,157,NC_043314.1,1,140906,25,159,0.112841,0.0250593,37.2,0.96,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.025059259,0.7669956785459434,30.607276431944126,0.06
m31_SQK-NBD114-24_barcode09,mussel,74,35,NC_043314.1,1,140906,35,158,0.112131,0.0354917,37.4,2.83,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.035491746,1.089632353,30.70100708,0.08
m32_SQK-NBD114-24_barcode10,mussel,75,44,NC_043314.1,1,140906,42,158,0.112131,0.0371808,38.1,0.976,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.037180816,1.15246593,30.99625201,0.02
m34_SQK-NBD114-24_barcode12,mussel,77,36,NC_043314.1,1,140906,22,158,0.112131,0.0188353,36.7,1.5,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.018835252,0.576706686,30.61847484,0.02
oy10_SQK-NBD114-24_barcode02,oyster,2,55,NC_043314.1,1,140906,12,158,0.112131,0.011788,33.4,0.583,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.011788001,0.365497596,31.00590261,0.02
oy21_SQK-NBD114-24_barcode10,oyster,10,31,NC_043314.1,1,140906,33,158,0.112131,0.0250664,35,0.939,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.025066356,0.788462472,31.45500938,1.16
oy25_SQK-NBD114-24_barcode14,oyster,14,35,NC_043314.1,1,140906,42,158,0.112131,0.0317162,35.5,2.19,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.03171618,1.004515024,31.67200581,0.44
oy54_SQK-NBD114-24_barcode13,oyster,37,58,NC_043314.1,1,140906,13,158,0.112131,0.0135055,34.8,6.31,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.013505458,0.412528065,30.54528611,0.09
S02_SQK-NBD114-24_barcode01, bay seawater,80,113,NC_043314.1,1,140906,10,158,0.112131,0.00938214,36,2.2,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.009382141,0.28888931069291685,30.791404850602223,0.49
m27_SQK-NBD114-24_barcode05,mussel,70,30,NC_043314.1,1,140906,8,157,0.111422,0.00679886,35.2,3.5,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.006798859,0.212378067,31.23731097,0.01
oy24_SQK-NBD114-24_barcode13,oyster,13,27,NC_043314.1,1,140906,30,157,0.111422,0.022114,35.2,1,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.022114033,0.709141743,32.06749884,0.97
oy26_SQK-NBD114-24_barcode15,oyster,15,27,NC_043314.1,1,140906,46,157,0.111422,0.0406583,34.8,1.11,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.040658311,1.259762577,30.98413434,1.22
01_dolphin_feces_SQK-NBD114-24_barcode15,dolphin feces,94,73,NC_043314.1,1,140906,33,155,0.110002,0.0244418,37.8,3.27,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.024441826,0.754472856,30.86810459,0.02
m10_SQK-NBD114-24_barcode09,mussel,55,22,NC_043314.1,1,140906,4,155,0.110002,0.00418719,35.2,0.75,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.004187189,0.1279702131233799,30.56232347519147,0.33
oy12_SQK-NBD114-24_barcode04,oyster,4,55,NC_043314.1,1,140906,46,155,0.110002,0.0413609,35,1.37,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.041360907,1.313290149,31.75196668,0.07
oy11_SQK-NBD114-24_barcode03,oyster,3,58,NC_043314.1,1,140906,14,154,0.109293,0.0126325,35.5,0.714,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.012632535,0.392627129,31.08062819,0.04
oy20_SQK-NBD114-24_barcode09,oyster,9,29,NC_043314.1,1,140906,25,154,0.109293,0.0194314,34.3,1.76,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.019431394,0.615983696,31.70043778,0.69
oy13_SQK-NBD114-24_barcode05,oyster,5,65,NC_043314.1,1,140906,44,153,0.108583,0.0370105,35.9,1.93,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.037010489,1.171042138,31.64081755,0.06
m25_SQK-NBD114-24_barcode03,mussel,68,21,NC_043314.1,1,140906,2,152,0.107873,0.0013839,38.9,0.5,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.001383901,0.044635436,32.253336855743285,0
m06_SQK-NBD114-24_barcode05,mussel,51,21,NC_043314.1,1,140906,1,151,0.107164,0.00107164,38.1,1,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.001071636,0.032718313,30.53116961,0.03
m12_SQK-NBD114-24_barcode11,mussel,57,24,NC_043314.1,1,140906,4,151,0.107164,0.00410203,37.4,0.5,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.004102025,0.12680303753472885,30.91229897382094,0.18
m13_SQK-NBD114-24_barcode12,mussel,58,20,NC_043314.1,1,140906,2,151,0.107164,0.00210069,37,8,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.002100691,0.064454542,30.682539564261806,0.13
m28_SQK-NBD114-24_barcode06,mussel,71,28,NC_043314.1,1,140906,5,151,0.107164,0.00451365,37.9,0.6,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.004513647,0.13876198510056328,30.742761434874165,0
oy27_SQK-NBD114-24_barcode16,oyster,16,13,NC_043314.1,1,140906,2,151,0.107164,0.00154713,30.2,0.5,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.001547131,0.049957239,32.29025082,0.04
oy35_SQK-NBD114-24_barcode21,oyster,21,64,NC_043314.1,1,140906,43,151,0.107164,0.0382595,36.7,0.884,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.038259549,1.184763457,30.96647739,0.11
oy38_SQK-NBD114-24_barcode24,oyster,24,32,NC_043314.1,1,140906,11,151,0.107164,0.0103047,34.7,2.73,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.010304742,0.320490456,31.10125906,0.04
oy53_SQK-NBD114-24_barcode37,oyster,61,31,NC_043314.1,1,140906,2,151,0.107164,0.00199424,38.3,3,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.001994237,0.061931108,31.05503428,0
oy55_SQK-NBD114-24_barcode14,oyster,38,46,NC_043314.1,1,140906,8,151,0.107164,0.00828921,31.5,5.62,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.008289214,0.25460875,30.71566828,0.03
S32_SQK-NBD114-24_barcode10, bay seawater,89,112,NC_043314.1,1,140906,1,151,0.107164,0.00107164,39.2,1,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.001071636,0.032718313,30.53116961,0.02
m17_SQK-NBD114-24_barcode16,mussel,62,55,NC_043314.1,1,140906,1,150,0.106454,0.00106454,29.8,0,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.001064539,0.03260991,30.632879938610618,0.02
oy31_SQK-NBD114-24_barcode17,oyster,17,31,NC_043314.1,1,140906,1,150,0.106454,0.00106454,38.8,0,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.001064539,0.03260991,30.63287994,0.01
oy34_SQK-NBD114-24_barcode20,oyster,20,55,NC_043314.1,1,140906,7,150,0.106454,0.00566335,34.5,0.286,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.00566335,0.184903549,32.64914714,0.02
oy37_SQK-NBD114-24_barcode23,oyster,23,25,NC_043314.1,1,140906,6,150,0.106454,0.00472656,34.9,0.167,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.004726555,0.156675559,33.14793747,0.01
S20_SQK-NBD114-24_barcode07, bay seawater,86,124,NC_043314.1,1,140906,2,150,0.106454,0.00212908,32.3,9,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.002129079,0.06521982,30.632879938610618,0
oy15_SQK-NBD114-24_barcode07,oyster,7,47,NC_043314.1,1,140906,9,149,0.105744,0.00929698,37.5,2.89,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.009296978,0.286746855,30.84301705,0.02
oy63_SQK-NBD114-24_barcode21,oyster,45,12,NC_043314.1,1,140906,1,149,0.105744,0.00105744,37.8,1,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.001057443,0.032501144,30.73561212,0
03_dolphin_serum_SQK-NBD114-24_barcode17,dolphin serum,95,26,NC_043314.1,1,140906,3,148,0.105035,0.0025336,36.5,0,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.002533604,0.079746642,31.475575255684333,0.24
m11_SQK-NBD114-24_barcode10,mussel,56,20,NC_043314.1,1,140906,1,148,0.105035,0.00105035,37.2,0,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.001050346,0.032392011,30.83938338500898,0.21
m29_SQK-NBD114-24_barcode07,mussel,72,19,NC_043314.1,1,140906,2,148,0.105035,0.0020865,40.1,1,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.002086497,0.064455003,30.891485286485416,0
oy33_SQK-NBD114-24_barcode19,oyster,19,27,NC_043314.1,1,140906,2,148,0.105035,0.00210069,37.8,0,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.002100691,0.064784023,30.83938339,0
m14_SQK-NBD114-24_barcode13,mussel,59,30,NC_043314.1,1,140906,1,147,0.104325,0.00104325,29.8,8,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.001043249,0.032282508000246284,30.944211376072808,0.03
m36_SQK-NBD114-24_barcode14,mussel,79,13,NC_043314.1,1,140906,1,147,0.104325,0.00104325,37.9,0,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.001043249,0.032282508,30.94421138,0
m09_SQK-NBD114-24_barcode08,mussel,54,22,NC_043314.1,1,140906,1,146,0.103615,0.00103615,38.2,0,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.001036152,0.03217263,31.05011416,0.13
